Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
144,294,9,10,10,29,0,0,0,0,0,287.25850340136054,146.52170612447605,853.4782938755266
145,294,9,10,10,29,0,0,0,0,0,286.4353741496599,146.98807196990185,853.0119280300989
146,294,9,10,10,29,0,0,0,0,0,285.61224489795916,147.48770483538416,852.5122951646142
147,294,9,10,10,29,0,0,0,0,0,284.7891156462585,148.1736587205523,851.8263412794481
148,294,9,10,10,29,0,0,0,0,0,284.4829931972789,149.1142121093911,850.8857878906081
149,294,9,10,10,29,0,0,0,0,0,283.65986394557825,149.9006792872851,850.0993207127156
150,294,9,10,10,29,0,0,0,0,0,297.42857142857144,150.30149142444833,849.6985085755531
151,294,9,10,10,29,0,0,0,0,0,296.57142857142856,150.7017550100935,849.2982449899071
152,294,9,10,10,29,0,0,0,0,0,296.3265306122449,151.30585420438763,848.6941457956125
153,294,9,10,10,29,0,0,0,0,0,295.46938775510205,152.18150649811525,847.8184935018837
154,294,9,10,10,29,0,0,0,0,0,294.61224489795916,152.8349792830178,847.1650207169833
155,294,9,10,10,29,0,0,0,0,0,293.7551020408163,153.16422080523742,846.8357791947626
156,294,9,10,10,29,0,0,0,0,0,295.14285714285717,153.45972774689665,846.5402722531052
157,294,9,10,10,29,0,0,0,0,0,294.2857142857143,153.94036017185232,846.0596398281494
158,294,9,10,10,29,0,0,0,0,0,293.42857142857144,154.70952685313327,845.2904731468653
159,294,9,10,10,29,0,0,0,0,0,292.57142857142856,155.15415414812537,844.8458458518738
160,294,9,10,10,29,0,0,0,0,0,295.2857142857143,155.3953410200416,844.6046589799585
161,294,9,10,10,29,0,0,0,0,0,294.421768707483,155.65320856022385,844.3467914397771
162,294,9,10,10,29,0,0,0,0,0,293.5578231292517,156.14856469277478,843.8514353072264
163,294,9,10,10,29,0,0,0,0,0,292.6938775510204,156.88112338356757,843.1188766164328
164,294,9,10,10,29,0,0,0,0,0,292.9183673469388,157.2737587210532,842.726241278947
165,294,9,10,10,29,0,0,0,0,0,292.05442176870747,157.58074248875656,842.4192575112443
166,294,9,10,10,29,0,0,0,0,0,291.1904761904762,157.88739298643912,842.1126070135615
167,294,9,10,10,29,0,0,0,0,0,290.3265306122449,158.39750211790616,841.602497882094
168,294,9,10,10,29,0,0,0,0,0,289.6938775510204,159.09446669849711,840.9055333015036
169,294,9,10,10,29,0,0,0,0,0,288.8299319727891,159.55300105729623,840.4469989427043
170,294,9,10,10,29,0,0,0,0,0,293.05442176870747,159.96184515033886,840.0381548496612
171,294,9,10,10,29,0,0,0,0,0,292.17687074829934,160.33543691061132,839.664563089389
172,294,9,10,10,29,0,0,0,0,0,293.4761904761905,160.93055377972976,839.0694462202694
173,294,9,10,10,29,0,0,0,0,0,292.5986394557823,161.52501522448514,838.4749847755152
174,294,9,10,10,29,0,0,0,0,0,291.72108843537416,161.9824604464324,838.0175395535683
175,294,9,10,10,29,0,0,0,0,0,290.84353741496597,162.40395194314164,837.5960480568586
176,294,9,10,10,29,0,0,0,0,0,289.8843537414966,162.84205096281016,837.15794903719
177,294,9,10,10,29,0,0,0,0,0,289.00680272108843,163.4665581119828,836.5334418880168
178,294,9,10,10,29,0,0,0,0,0,288.1292517006803,163.97134726541947,836.0286527345804
