Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
266,154,1,1,1,3,1,1,1,3,43,219,255.93990061557093,731.073086397416
267,154,1,1,1,3,1,1,1,3,43,219,254.99943689966733,732.0135501133199
268,154,1,1,1,3,1,1,1,3,43,219,253.7539867884865,733.2590002245008
269,154,1,1,1,3,1,1,1,3,43,219,252.77678869227535,734.2361983207118
270,154,1,1,1,3,1,1,1,3,43,294,294.3025008799875,692.7104861329998
271,154,1,1,1,3,1,1,1,3,43,325,290.784667238344,696.2283197746431
272,154,1,1,1,3,1,1,1,3,43,325,288.12452170355,698.8884653094369
273,154,1,1,1,3,1,1,1,3,43,325,287.1711647989548,699.8418222140318
274,154,1,1,1,3,1,1,1,3,43,325,286.61488503483105,700.3981019781564
275,154,1,1,1,3,1,1,1,3,43,325,286.0393616125362,700.9736254004509
276,154,1,1,1,3,1,1,1,3,43,325,285.49408698260703,701.5189000303797
277,154,1,1,1,3,1,1,1,3,43,325,285.18166652271105,701.8313204902754
278,154,1,1,1,3,1,1,1,3,43,325,285.1132736899481,701.8997133230386
279,154,1,1,1,3,1,1,1,3,43,325,284.8191731073923,702.1938139055948
280,154,1,1,1,3,1,1,1,3,43,325,284.28437442211595,702.7286125908711
281,154,1,1,1,3,1,1,1,3,43,325,283.8646590135931,703.1483279993939
282,154,1,1,1,3,1,1,1,3,43,325,283.47578006627816,703.5372069467091
283,154,1,1,1,3,1,1,1,3,43,325,283.53997368889463,703.4730133240921
284,154,1,1,1,3,1,1,1,3,43,325,283.56855974326083,703.444427269726
285,154,1,1,1,3,1,1,1,3,43,325,283.30041429455844,703.7125727184285
286,154,1,1,1,3,1,1,1,3,43,325,282.39385488347335,704.6191321295138
287,154,1,1,1,3,1,1,1,3,43,325,281.8025739664272,705.2104130465598
288,154,1,1,1,3,1,1,1,3,43,325,281.1078340162198,705.9051529967677
289,154,1,1,1,3,1,1,1,3,43,325,280.3038252039238,706.7091618090633
290,154,1,1,1,3,1,1,1,3,43,325,279.29117492568787,707.7218120872996
291,154,1,1,1,3,1,1,1,3,43,325,278.7536363207209,708.2593506922659
292,154,1,1,1,3,1,1,1,3,43,325,278.2123731863358,708.8006138266514
293,154,1,1,1,3,1,1,1,3,43,325,277.4712890304501,709.5416979825368
294,154,1,1,1,3,1,1,1,3,43,325,276.83945001608987,710.1735369968968
295,154,1,1,1,3,1,1,1,3,43,325,276.36283612980384,710.6501508831834
296,154,1,1,1,3,1,1,1,3,43,325,275.6922311263363,711.3207558866508
