Time Unit,Leopard Deaths,Hawk Deaths,Python Deaths,Total Predation Deaths
366120,117,58,2137,2312
366135,117,58,2138,2313
366426,117,58,2139,2314
366535,117,58,2140,2315
366819,117,58,2141,2316
366916,117,58,2142,2317
367002,117,58,2143,2318
367012,117,58,2144,2319
367095,117,58,2145,2320
367170,117,58,2146,2321
367313,117,58,2147,2322
367363,117,58,2148,2323
367520,117,58,2149,2324
367709,117,58,2150,2325
367759,117,58,2151,2326
367998,117,58,2152,2327
368091,117,58,2153,2328
368102,117,58,2154,2329
368124,117,58,2155,2330
368229,117,58,2156,2331
368426,117,58,2157,2332
368630,117,58,2158,2333
368660,117,58,2159,2334
368777,117,58,2160,2335
368983,117,58,2161,2336
369002,117,58,2162,2337
369082,117,58,2163,2338
369192,117,58,2164,2339
369315,117,58,2165,2340
369377,117,58,2166,2341
369549,117,58,2167,2342
369586,117,58,2168,2343
369847,117,58,2169,2344
369869,117,58,2170,2345
369904,117,58,2171,2346
370027,117,58,2172,2347
370184,117,58,2173,2348
370439,117,58,2174,2349
370528,117,58,2175,2350
370549,117,58,2176,2351
370744,117,58,2177,2352
370777,117,58,2178,2353
370788,117,58,2179,2354
370853,117,58,2180,2355
371033,117,58,2181,2356
371097,117,58,2182,2357
371108,117,58,2183,2358
371168,117,58,2184,2359
371418,117,58,2185,2360
371530,117,58,2186,2361
371759,117,58,2187,2362
371815,117,58,2188,2363
372027,117,58,2189,2364
372060,117,58,2190,2365
372083,117,58,2191,2366
372246,117,58,2192,2367
372615,117,58,2193,2368
372626,117,58,2194,2369
372667,117,58,2195,2370
372728,117,58,2196,2371
372927,117,58,2197,2372
372957,117,58,2198,2373
373018,117,58,2199,2374
373259,117,58,2200,2375
373613,117,58,2201,2376
373637,117,58,2202,2377
373899,117,58,2203,2378
373938,117,58,2204,2379
374067,117,58,2205,2380
374134,117,58,2206,2381
374168,117,58,2207,2382
374278,117,58,2208,2383
374337,117,58,2209,2384
374368,117,58,2210,2385
374515,117,58,2211,2386
374692,117,58,2212,2387
374798,117,58,2213,2388
375109,117,58,2214,2389
375406,117,58,2215,2390
375587,117,58,2216,2391
375707,117,58,2217,2392
375797,117,58,2218,2393
376002,117,58,2219,2394
376018,117,58,2220,2395
376026,117,58,2221,2396
376191,117,58,2222,2397
376237,117,58,2223,2398
376248,117,58,2224,2399
376321,117,58,2225,2400
376565,117,58,2226,2401
376915,117,58,2227,2402
376938,117,58,2228,2403
376983,117,58,2229,2404
377003,117,58,2230,2405
377054,117,58,2231,2406
377062,117,58,2232,2407
377283,117,58,2233,2408
377299,117,58,2234,2409
377408,117,58,2235,2410
377584,117,58,2236,2411
377647,117,58,2237,2412
377677,117,58,2238,2413
377787,117,58,2239,2414
377875,117,58,2240,2415
377992,117,58,2241,2416
378006,117,58,2242,2417
378105,117,58,2243,2418
378427,117,58,2244,2419
378457,117,58,2245,2420
378618,117,58,2246,2421
378662,117,58,2247,2422
378678,117,58,2248,2423
378758,117,58,2249,2424
378838,117,58,2250,2425
378886,117,58,2251,2426
379042,117,58,2252,2427
379059,117,58,2253,2428
379111,117,58,2254,2429
379153,117,58,2255,2430
379647,117,58,2256,2431
379760,117,58,2257,2432
379882,117,58,2258,2433
379948,117,58,2259,2434
380046,117,58,2260,2435
380194,117,58,2261,2436
380227,117,58,2262,2437
380336,117,58,2263,2438
380502,117,58,2264,2439
380528,117,58,2265,2440
380838,117,58,2266,2441
380971,117,58,2267,2442
380974,117,58,2268,2443
381002,117,58,2269,2444
381244,117,58,2270,2445
381385,117,58,2271,2446
381546,117,58,2272,2447
381713,117,58,2273,2448
381785,117,58,2274,2449
381996,117,58,2275,2450
382053,117,58,2276,2451
382134,117,58,2277,2452
382274,117,58,2278,2453
382424,117,58,2279,2454
382470,117,58,2280,2455
382913,117,58,2281,2456
383013,117,58,2282,2457
383115,117,58,2283,2458
383170,117,58,2284,2459
383299,117,58,2285,2460
383387,117,58,2286,2461
383484,117,58,2287,2462
383609,117,58,2288,2463
383811,117,58,2289,2464
383910,117,58,2290,2465
384096,117,58,2291,2466
384170,117,58,2292,2467
384288,117,58,2293,2468
384428,117,58,2294,2469
384443,117,58,2295,2470
384550,117,58,2296,2471
384845,117,58,2297,2472
384851,117,58,2298,2473
384870,117,58,2299,2474
385403,117,58,2300,2475
385603,117,58,2301,2476
385675,117,58,2302,2477
385719,117,58,2303,2478
385730,117,58,2304,2479
385834,117,58,2305,2480
386122,117,58,2306,2481
386236,117,58,2307,2482
386237,117,58,2308,2483
386513,117,58,2309,2484
386555,117,58,2310,2485
386618,117,58,2311,2486
386695,117,58,2312,2487
386717,117,58,2313,2488
386825,117,58,2314,2489
386908,117,58,2315,2490
387008,117,58,2316,2491
387077,117,58,2317,2492
387129,117,58,2318,2493
387146,117,58,2319,2494
387178,117,58,2320,2495
387389,117,58,2321,2496
387417,117,58,2322,2497
387512,117,58,2323,2498
387540,117,58,2324,2499
387765,117,58,2325,2500
387794,117,58,2326,2501
388096,117,58,2327,2502
388268,117,58,2328,2503
388515,117,58,2329,2504
388733,117,58,2330,2505
388918,117,58,2331,2506
388976,117,58,2332,2507
388976,117,58,2333,2508
389045,117,58,2334,2509
389153,117,58,2335,2510
389219,117,58,2336,2511
389294,117,58,2337,2512
389296,117,58,2338,2513
389595,117,58,2339,2514
389641,117,58,2340,2515
389848,117,58,2341,2516
390018,117,58,2342,2517
390101,117,58,2343,2518
390168,117,58,2344,2519
390170,117,58,2345,2520
390910,117,58,2346,2521
390986,117,58,2347,2522
391026,117,58,2348,2523
391104,117,58,2349,2524
391211,117,58,2350,2525
391254,117,58,2351,2526
391285,117,58,2352,2527
391319,117,58,2353,2528
391327,117,58,2354,2529
391482,117,58,2355,2530
391822,117,58,2356,2531
391902,117,58,2357,2532
392025,117,58,2358,2533
392144,117,58,2359,2534
392166,117,58,2360,2535
392307,117,58,2361,2536
392456,117,58,2362,2537
392477,117,58,2363,2538
392584,117,58,2364,2539
392645,117,58,2365,2540
392659,117,58,2366,2541
392847,117,58,2367,2542
392889,117,58,2368,2543
392960,117,58,2369,2544
393052,117,58,2370,2545
393078,117,58,2371,2546
393259,117,58,2372,2547
393403,117,58,2373,2548
393627,117,58,2374,2549
393718,117,58,2375,2550
394004,117,58,2376,2551
394013,117,58,2377,2552
394046,117,58,2378,2553
394286,117,58,2379,2554
394314,117,58,2380,2555
394491,117,58,2381,2556
394593,117,58,2382,2557
395010,117,58,2383,2558
395123,117,58,2384,2559
395129,117,58,2385,2560
395151,117,58,2386,2561
395311,117,58,2387,2562
395353,117,58,2388,2563
395530,117,58,2389,2564
395694,117,58,2390,2565
395703,117,58,2391,2566
395823,117,58,2392,2567
396002,117,58,2393,2568
396009,117,58,2394,2569
396058,117,58,2395,2570
396088,117,58,2396,2571
396316,117,58,2397,2572
396323,117,58,2398,2573
396332,117,58,2399,2574
396473,117,58,2400,2575
396597,117,58,2401,2576
396617,117,58,2402,2577
396633,117,58,2403,2578
396673,117,58,2404,2579
396709,117,58,2405,2580
396893,117,58,2406,2581
397003,117,58,2407,2582
397064,117,58,2408,2583
397076,117,58,2409,2584
397086,117,58,2410,2585
397110,117,58,2411,2586
397282,117,58,2412,2587
397387,117,58,2413,2588
397423,117,58,2414,2589
397751,117,58,2415,2590
397820,117,58,2416,2591
397997,117,58,2417,2592
398054,117,58,2418,2593
398062,117,58,2419,2594
398095,117,58,2420,2595
398131,117,58,2421,2596
398292,117,58,2422,2597
398405,117,58,2423,2598
398958,117,58,2424,2599
398963,117,58,2425,2600
399004,117,58,2426,2601
399006,117,58,2427,2602
399012,117,58,2428,2603
399058,117,58,2429,2604
399115,117,58,2430,2605
399115,117,58,2431,2606
399115,117,58,2432,2607
399176,117,58,2433,2608
399242,117,58,2434,2609
399259,117,58,2435,2610
399446,117,58,2436,2611
399502,117,58,2437,2612
399757,117,58,2438,2613
400022,117,58,2439,2614
400059,117,58,2440,2615
400106,117,58,2441,2616
400111,117,58,2442,2617
400118,117,58,2443,2618
400147,117,58,2444,2619
400186,117,58,2445,2620
400284,117,58,2446,2621
400550,117,58,2447,2622
400553,117,58,2448,2623
400592,117,58,2449,2624
400624,117,58,2450,2625
400769,117,58,2451,2626
400813,117,58,2452,2627
400844,117,58,2453,2628
400898,117,58,2454,2629
401023,117,58,2455,2630
401033,117,58,2456,2631
401141,117,58,2457,2632
401156,117,58,2458,2633
401160,117,58,2459,2634
401171,117,58,2460,2635
401267,117,58,2461,2636
401444,117,58,2462,2637
401590,117,58,2463,2638
401685,117,58,2464,2639
401772,117,58,2465,2640
401782,117,58,2466,2641
402035,117,58,2467,2642
402083,117,58,2468,2643
402089,117,58,2469,2644
402152,117,58,2470,2645
402159,117,58,2471,2646
402168,117,58,2472,2647
402239,117,58,2473,2648
402263,117,58,2474,2649
402304,117,58,2475,2650
402414,117,58,2476,2651
402430,117,58,2477,2652
402613,117,58,2478,2653
402783,117,58,2479,2654
402993,117,58,2480,2655
403087,117,58,2481,2656
403185,117,58,2482,2657
403225,117,58,2483,2658
403263,117,58,2484,2659
403406,117,58,2485,2660
403508,117,58,2486,2661
403670,117,58,2487,2662
403979,117,58,2488,2663
403999,117,58,2489,2664
404003,117,58,2490,2665
404010,117,58,2491,2666
404142,117,58,2492,2667
404271,117,58,2493,2668
404293,117,58,2494,2669
404318,117,58,2495,2670
404663,117,58,2496,2671
404954,117,58,2497,2672
405003,117,58,2498,2673
405023,117,58,2499,2674
405045,117,58,2500,2675
405137,117,58,2501,2676
405298,117,58,2502,2677
405424,117,58,2503,2678
405447,117,58,2504,2679
405480,117,58,2505,2680
405489,117,58,2506,2681
405491,117,58,2507,2682
405505,117,58,2508,2683
405801,117,58,2509,2684
406002,117,58,2510,2685
406002,117,58,2511,2686
406018,117,58,2512,2687
406052,117,58,2513,2688
406083,117,58,2514,2689
406125,117,58,2515,2690
406129,117,58,2516,2691
406159,117,58,2517,2692
406442,117,58,2518,2693
406444,117,58,2519,2694
406659,117,58,2520,2695
406745,117,58,2521,2696
406850,117,58,2522,2697
407002,117,58,2523,2698
407003,117,58,2524,2699
407004,117,58,2525,2700
407013,117,58,2526,2701
407046,117,58,2527,2702
407091,117,58,2528,2703
407116,117,58,2529,2704
407158,117,58,2530,2705
407219,117,58,2531,2706
407271,117,58,2532,2707
407318,117,58,2533,2708
407319,117,58,2534,2709
407334,117,58,2535,2710
407375,117,58,2536,2711
407416,117,58,2537,2712
407466,117,58,2538,2713
407767,117,58,2539,2714
407905,117,58,2540,2715
408012,117,58,2541,2716
408021,117,58,2542,2717
408070,117,58,2543,2718
408072,117,58,2544,2719
408074,117,58,2545,2720
408187,117,58,2546,2721
408239,117,58,2547,2722
408285,117,58,2548,2723
408370,117,58,2549,2724
408398,117,58,2550,2725
408609,117,58,2551,2726
408690,117,58,2552,2727
408703,117,58,2553,2728
408831,117,58,2554,2729
408910,117,58,2555,2730
408956,117,58,2556,2731
409209,117,58,2557,2732
409280,117,58,2558,2733
409507,117,58,2559,2734
409566,117,58,2560,2735
409645,117,58,2561,2736
409647,117,58,2562,2737
409654,117,58,2563,2738
409731,117,58,2564,2739
409978,117,58,2565,2740
410034,117,58,2566,2741
410114,117,58,2567,2742
410116,117,58,2568,2743
410152,117,58,2569,2744
410311,117,58,2570,2745
410521,117,58,2571,2746
410995,117,58,2572,2747
411004,117,58,2573,2748
411094,117,58,2574,2749
411130,117,58,2575,2750
411282,117,58,2576,2751
411397,117,58,2577,2752
411485,117,58,2578,2753
411612,117,58,2579,2754
411612,117,58,2580,2755
411698,117,58,2581,2756
411760,117,58,2582,2757
412019,117,58,2583,2758
412019,117,58,2584,2759
412029,117,58,2585,2760
412193,117,58,2586,2761
412568,117,58,2587,2762
412736,117,58,2588,2763
413002,117,58,2589,2764
413003,117,58,2590,2765
413028,117,58,2591,2766
413034,117,58,2592,2767
413112,117,58,2593,2768
413187,117,58,2594,2769
413435,117,58,2595,2770
413517,117,58,2596,2771
413571,117,58,2597,2772
413782,117,58,2598,2773
413909,117,58,2599,2774
413939,117,58,2600,2775
414076,117,58,2601,2776
414083,117,58,2602,2777
414123,117,58,2603,2778
414210,117,58,2604,2779
414377,117,58,2605,2780
414384,117,58,2606,2781
414533,117,58,2607,2782
414686,117,58,2608,2783
414758,117,58,2609,2784
414987,117,58,2610,2785
415140,117,58,2611,2786
415270,117,58,2612,2787
415288,117,58,2613,2788
415336,117,58,2614,2789
415755,117,58,2615,2790
415871,117,58,2616,2791
416018,117,58,2617,2792
416056,117,58,2618,2793
416159,117,58,2619,2794
416172,117,58,2620,2795
416474,117,58,2621,2796
416559,117,58,2622,2797
416775,117,58,2623,2798
416777,117,58,2624,2799
416806,117,58,2625,2800
417021,117,58,2626,2801
417076,117,58,2627,2802
417111,117,58,2628,2803
417232,117,58,2629,2804
417233,117,58,2630,2805
417377,117,58,2631,2806
417436,117,58,2632,2807
417571,117,58,2633,2808
417678,117,58,2634,2809
417748,117,58,2635,2810
418042,117,58,2636,2811
418114,117,58,2637,2812
418238,117,58,2638,2813
418334,117,58,2639,2814
418481,117,58,2640,2815
418593,117,58,2641,2816
418752,117,58,2642,2817
419008,117,58,2643,2818
419075,117,58,2644,2819
419091,117,58,2645,2820
419167,117,58,2646,2821
419345,117,58,2647,2822
419350,117,58,2648,2823
419355,117,58,2649,2824
419400,117,58,2650,2825
419525,117,58,2651,2826
419714,117,58,2652,2827
419823,117,58,2653,2828
419861,117,58,2654,2829
420079,117,58,2655,2830
420124,117,58,2656,2831
420155,117,58,2657,2832
420201,117,58,2658,2833
420216,117,58,2659,2834
420268,117,58,2660,2835
420335,117,58,2661,2836
420428,117,58,2662,2837
420502,117,58,2663,2838
420528,117,58,2664,2839
420737,117,58,2665,2840
420779,117,58,2666,2841
420857,117,58,2667,2842
420862,117,58,2668,2843
421030,117,58,2669,2844
421057,117,58,2670,2845
421090,117,58,2671,2846
421163,117,58,2672,2847
421185,117,58,2673,2848
421212,117,58,2674,2849
421550,117,58,2675,2850
421817,117,58,2676,2851
421845,117,58,2677,2852
421959,117,58,2678,2853
422042,117,58,2679,2854
422052,117,58,2680,2855
422130,117,58,2681,2856
422153,117,58,2682,2857
422172,117,58,2683,2858
422219,117,58,2684,2859
422244,117,58,2685,2860
422244,117,58,2686,2861
422348,117,58,2687,2862
422384,117,58,2688,2863
422454,117,58,2689,2864
422678,117,58,2690,2865
422937,117,58,2691,2866
423002,117,58,2692,2867
423006,117,58,2693,2868
423008,117,58,2694,2869
423020,117,58,2695,2870
423028,117,58,2696,2871
423105,117,58,2697,2872
423158,117,58,2698,2873
423172,117,58,2699,2874
423250,117,58,2700,2875
423332,117,58,2701,2876
423403,117,58,2702,2877
423406,117,58,2703,2878
423502,117,58,2704,2879
423551,117,58,2705,2880
423588,117,58,2706,2881
423620,117,58,2707,2882
423877,117,58,2708,2883
423881,117,58,2709,2884
424047,117,58,2710,2885
424064,117,58,2711,2886
424178,117,58,2712,2887
424348,117,58,2713,2888
424366,117,58,2714,2889
424370,117,58,2715,2890
424387,117,58,2716,2891
424400,117,58,2717,2892
424426,117,58,2718,2893
424500,117,58,2719,2894
424672,117,58,2720,2895
424784,117,58,2721,2896
424833,117,58,2722,2897
425004,117,58,2723,2898
425040,117,58,2724,2899
425111,117,58,2725,2900
425144,117,58,2726,2901
425242,117,58,2727,2902
425508,117,58,2728,2903
425519,117,58,2729,2904
426044,117,58,2730,2905
426142,117,58,2731,2906
426176,117,58,2732,2907
426246,117,58,2733,2908
426323,117,58,2734,2909
426737,117,58,2735,2910
427011,117,58,2736,2911
427092,117,58,2737,2912
427107,117,58,2738,2913
427284,117,58,2739,2914
427409,117,58,2740,2915
427610,117,58,2741,2916
428003,117,58,2742,2917
428008,117,58,2743,2918
428022,117,58,2744,2919
428079,117,58,2745,2920
428282,117,58,2746,2921
428347,117,58,2747,2922
428731,117,58,2748,2923
428746,117,58,2749,2924
428914,117,58,2750,2925
429000,117,58,2751,2926
429047,117,58,2752,2927
429185,117,58,2753,2928
429301,117,58,2754,2929
429360,117,58,2755,2930
429484,117,58,2756,2931
429486,117,58,2757,2932
429602,117,58,2758,2933
429918,117,58,2759,2934
429988,117,58,2760,2935
430002,117,58,2761,2936
430035,117,58,2762,2937
430216,117,58,2763,2938
430221,117,58,2764,2939
430303,117,58,2765,2940
430494,117,58,2766,2941
430522,117,58,2767,2942
430823,117,58,2768,2943
430851,117,58,2769,2944
431002,117,58,2770,2945
431136,117,58,2771,2946
431517,117,58,2772,2947
431622,117,58,2773,2948
431642,117,58,2774,2949
431854,117,58,2775,2950
431923,117,58,2776,2951
432002,117,58,2777,2952
432159,117,58,2778,2953
432224,117,58,2779,2954
432612,117,58,2780,2955
432729,117,58,2781,2956
432770,117,58,2782,2957
432967,117,58,2783,2958
433069,117,58,2784,2959
433113,117,58,2785,2960
433230,117,58,2786,2961
433310,117,58,2787,2962
433479,117,58,2788,2963
433574,117,58,2789,2964
433616,117,58,2790,2965
434037,117,58,2791,2966
434037,117,58,2792,2967
434069,117,58,2793,2968
434166,117,58,2794,2969
434362,117,58,2795,2970
434408,117,58,2796,2971
434464,117,58,2797,2972
434553,117,58,2798,2973
434636,117,58,2799,2974
434761,117,58,2800,2975
435030,117,58,2801,2976
435053,117,58,2802,2977
435095,117,58,2803,2978
435354,117,58,2804,2979
435446,117,58,2805,2980
435511,117,58,2806,2981
435531,117,58,2807,2982
436002,117,58,2808,2983
436189,117,58,2809,2984
436208,117,58,2810,2985
436615,117,58,2811,2986
436742,117,58,2812,2987
437002,117,58,2813,2988
437118,117,58,2814,2989
437151,117,58,2815,2990
437243,117,58,2816,2991
437314,117,58,2817,2992
437382,117,58,2818,2993
437663,117,58,2819,2994
437675,117,58,2820,2995
437708,117,58,2821,2996
437964,117,58,2822,2997
437987,117,58,2823,2998
438003,117,58,2824,2999
438701,117,58,2825,3000
439004,117,58,2826,3001
439010,117,58,2827,3002
439258,117,58,2828,3003
439582,117,58,2829,3004
439601,117,58,2830,3005
439608,117,58,2831,3006
440007,117,58,2832,3007
440073,117,58,2833,3008
440077,117,58,2834,3009
440374,117,58,2835,3010
440584,117,58,2836,3011
440600,117,58,2837,3012
440903,117,58,2838,3013
441170,117,58,2839,3014
441181,117,58,2840,3015
441654,117,58,2841,3016
441722,117,58,2842,3017
441788,117,58,2843,3018
442051,117,58,2844,3019
442079,117,58,2845,3020
442099,117,58,2846,3021
442188,117,58,2847,3022
442210,117,58,2848,3023
442354,117,58,2849,3024
442489,117,58,2850,3025
442539,117,58,2851,3026
442654,117,58,2852,3027
442781,117,58,2853,3028
442798,117,58,2854,3029
442960,117,58,2855,3030
443002,117,58,2856,3031
443003,117,58,2857,3032
443031,117,58,2858,3033
443095,117,58,2859,3034
443099,117,58,2860,3035
443136,117,58,2861,3036
443196,117,58,2862,3037
443322,117,58,2863,3038
443437,117,58,2864,3039
443535,117,58,2865,3040
443553,117,58,2866,3041
443761,117,58,2867,3042
443946,117,58,2868,3043
444002,117,58,2869,3044
444002,117,58,2870,3045
444029,117,58,2871,3046
444047,117,58,2872,3047
444109,117,58,2873,3048
444156,117,58,2874,3049
444310,117,58,2875,3050
444402,117,58,2876,3051
444404,117,58,2877,3052
444492,117,58,2878,3053
444499,117,58,2879,3054
444553,117,58,2880,3055
444661,117,58,2881,3056
444703,117,58,2882,3057
444759,117,58,2883,3058
444915,117,58,2884,3059
444962,117,58,2885,3060
445002,117,58,2886,3061
445002,117,58,2887,3062
445081,117,58,2888,3063
445110,117,58,2889,3064
445124,117,58,2890,3065
445158,117,58,2891,3066
445204,117,58,2892,3067
445253,117,58,2893,3068
445263,117,58,2894,3069
445436,117,58,2895,3070
445444,117,58,2896,3071
445528,117,58,2897,3072
445607,117,58,2898,3073
445609,117,58,2899,3074
445902,117,58,2900,3075
446002,117,58,2901,3076
446013,117,58,2902,3077
446187,117,58,2903,3078
446203,117,58,2904,3079
446223,117,58,2905,3080
446241,117,58,2906,3081
446356,117,58,2907,3082
446368,117,58,2908,3083
446375,117,58,2909,3084
446485,117,58,2910,3085
446534,117,58,2911,3086
446579,117,58,2912,3087
446763,117,58,2913,3088
446797,117,58,2914,3089
447002,117,58,2915,3090
447002,117,58,2916,3091
447003,117,58,2917,3092
447110,117,58,2918,3093
447192,117,58,2919,3094
447248,117,58,2920,3095
447267,117,58,2921,3096
447303,117,58,2922,3097
447366,117,58,2923,3098
447590,117,58,2924,3099
447610,117,58,2925,3100
447639,117,58,2926,3101
447640,117,58,2927,3102
447667,117,58,2928,3103
447681,117,58,2929,3104
447813,117,58,2930,3105
447827,117,58,2931,3106
447978,117,58,2932,3107
448002,117,58,2933,3108
448002,117,58,2934,3109
448004,117,58,2935,3110
448016,117,58,2936,3111
448063,117,58,2937,3112
448065,117,58,2938,3113
448124,117,58,2939,3114
448148,117,58,2940,3115
448305,117,58,2941,3116
448503,117,58,2942,3117
448759,117,58,2943,3118
448783,117,58,2944,3119
448890,117,58,2945,3120
449017,117,58,2946,3121
449054,117,58,2947,3122
449102,117,58,2948,3123
449341,117,58,2949,3124
449439,117,58,2950,3125
449779,117,58,2951,3126
449974,117,58,2952,3127
450003,117,58,2953,3128
450004,117,58,2954,3129
450080,117,58,2955,3130
450446,117,58,2956,3131
450655,117,58,2957,3132
451002,117,58,2958,3133
451081,117,58,2959,3134
451143,117,58,2960,3135
451172,117,58,2961,3136
451492,117,58,2962,3137
451560,117,58,2963,3138
451561,117,58,2964,3139
451638,117,58,2965,3140
452085,117,58,2966,3141
452154,117,58,2967,3142
452180,117,58,2968,3143
452386,117,58,2969,3144
452455,117,58,2970,3145
452771,117,58,2971,3146
453072,117,58,2972,3147
453171,117,58,2973,3148
453316,117,58,2974,3149
453605,117,58,2975,3150
453965,117,58,2976,3151
454354,117,58,2977,3152
454483,117,58,2978,3153
455471,117,58,2979,3154
457017,117,58,2980,3155
458823,117,58,2981,3156
459414,117,58,2982,3157
459730,117,58,2983,3158
460031,117,58,2984,3159
460796,117,58,2985,3160
461110,117,58,2986,3161
462962,117,58,2987,3162
463263,117,58,2988,3163
463849,117,58,2989,3164
464150,117,58,2990,3165
464545,117,58,2991,3166
466021,117,58,2992,3167
468215,117,58,2993,3168
468933,117,58,2994,3169
469276,117,58,2995,3170
469585,117,58,2996,3171
470076,117,58,2997,3172
470377,117,58,2998,3173
472009,117,58,2999,3174
474025,117,58,3000,3175
474860,117,58,3001,3176
475177,117,58,3002,3177
475727,117,58,3003,3178
476074,117,58,3004,3179
476890,117,58,3005,3180
478002,117,58,3006,3181
480613,117,58,3007,3182
480930,117,58,3008,3183
481231,117,58,3009,3184
481965,117,58,3010,3185
482266,117,58,3011,3186
484060,117,58,3012,3187
484365,117,58,3013,3188
485066,117,58,3014,3189
485367,117,58,3015,3190
485720,117,58,3016,3191
486243,117,58,3017,3192
486545,117,58,3018,3193
487043,117,58,3019,3194
488003,117,58,3020,3195
488005,117,58,3021,3196
488439,117,58,3022,3197
488687,117,58,3023,3198
488990,117,58,3024,3199
489007,117,58,3025,3200
489013,117,58,3026,3201
489291,117,58,3027,3202
489960,117,58,3028,3203
490004,117,58,3029,3204
490024,117,58,3030,3205
490030,117,58,3031,3206
490069,117,58,3032,3207
490072,117,58,3033,3208
490370,117,58,3034,3209
490374,117,58,3035,3210
490592,117,58,3036,3211
490732,117,58,3037,3212
490800,117,58,3038,3213
490893,117,58,3039,3214
491013,117,58,3040,3215
491014,117,58,3041,3216
491070,117,58,3042,3217
491074,117,58,3043,3218
491101,117,58,3044,3219
491228,117,58,3045,3220
491236,117,58,3046,3221
491242,117,58,3047,3222
491368,117,58,3048,3223
491482,117,58,3049,3224
491524,117,58,3050,3225
491537,117,58,3051,3226
491543,117,58,3052,3227
491707,117,58,3053,3228
491867,117,58,3054,3229
492008,117,58,3055,3230
492027,117,58,3056,3231
492082,117,58,3057,3232
492118,117,58,3058,3233
492186,117,58,3059,3234
492314,117,58,3060,3235
492328,117,58,3061,3236
492382,117,58,3062,3237
492425,117,58,3063,3238
492439,117,58,3064,3239
492625,117,58,3065,3240
492665,117,58,3066,3241
492678,117,58,3067,3242
492683,117,58,3068,3243
492870,117,58,3069,3244
492951,117,58,3070,3245
493169,117,58,3071,3246
493230,117,58,3072,3247
493268,117,58,3073,3248
493410,117,58,3074,3249
493570,117,58,3075,3250
493822,117,58,3076,3251
493873,117,58,3077,3252
494002,117,58,3078,3253
494031,117,58,3079,3254
494037,117,58,3080,3255
494078,117,58,3081,3256
494131,117,58,3082,3257
494154,117,58,3083,3258
494156,117,58,3084,3259
494172,117,58,3085,3260
494197,117,58,3086,3261
494199,117,58,3087,3262
494201,117,58,3088,3263
494359,117,58,3089,3264
494363,117,58,3090,3265
494444,117,58,3091,3266
494461,117,58,3092,3267
494527,117,58,3093,3268
494614,117,58,3094,3269
494760,117,58,3095,3270
494806,117,58,3096,3271
494850,117,58,3097,3272
494911,117,58,3098,3273
494946,117,58,3099,3274
495002,117,58,3100,3275
495132,117,58,3101,3276
495150,117,58,3102,3277
495205,117,58,3103,3278
495378,117,58,3104,3279
495490,117,58,3105,3280
495521,117,58,3106,3281
495697,117,58,3107,3282
495707,117,58,3108,3283
495909,117,58,3109,3284
496008,117,58,3110,3285
496027,117,58,3111,3286
496064,117,58,3112,3287
496081,117,58,3113,3288
496101,117,58,3114,3289
496101,117,58,3115,3290
496157,117,58,3116,3291
496230,117,58,3117,3292
496284,117,58,3118,3293
496328,117,58,3119,3294
496394,117,58,3120,3295
496424,117,58,3121,3296
496549,117,58,3122,3297
496672,117,58,3123,3298
496846,117,58,3124,3299
497034,117,58,3125,3300
497077,117,58,3126,3301
497334,117,58,3127,3302
497380,117,58,3128,3303
497574,117,58,3129,3304
497685,117,58,3130,3305
497840,117,58,3131,3306
497920,117,58,3132,3307
497968,117,58,3133,3308
498002,117,58,3134,3309
498060,117,58,3135,3310
498072,117,58,3136,3311
498603,117,58,3137,3312
498688,117,58,3138,3313
499024,117,58,3139,3314
499088,117,58,3140,3315
499426,117,58,3141,3316
499939,117,58,3142,3317
