Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
4770,57,2,4,8,14,8,28,22,58,209,498,385.1754184287039,386.75440613269967
4771,57,2,4,8,14,8,28,22,58,209,463,385.1219249709519,386.8078995904516
4772,57,2,4,8,14,8,28,22,58,209,463,385.03665850772234,386.8931660536812
4773,57,2,4,8,14,8,28,22,58,209,463,385.029848287301,386.8999762741025
4774,56,2,4,8,14,8,29,22,59,209,460,388.6143905352084,379.2427523219344
4775,56,2,4,8,14,8,29,22,59,209,460,388.3764168975702,379.4807259595727
4776,56,2,4,8,14,8,29,22,59,209,460,388.2333119734887,379.62383088365414
4777,56,2,4,8,14,8,29,22,59,209,460,388.09962491365974,379.7575179434831
4778,56,2,4,8,14,8,29,22,59,209,460,387.9549342820696,379.90220857507336
4779,56,2,4,8,14,8,29,22,59,209,460,388.13104969481896,379.72609316232393
4780,56,2,4,8,14,8,29,22,59,209,460,387.99161605493157,379.86552680221126
4781,56,2,4,8,14,8,29,22,59,209,460,387.8515191808004,380.0056236763425
4782,56,2,4,8,14,8,29,22,59,209,460,387.7158377332699,380.1413051238729
4783,56,2,4,8,14,8,29,22,59,209,460,387.5796672945754,380.2774755625674
4784,56,2,4,8,14,8,29,22,59,209,460,387.44300880025975,380.4141340568831
4785,56,2,4,8,14,8,29,22,59,209,460,387.4092725105685,380.44787034657435
4786,56,2,4,8,14,8,29,22,59,209,460,387.2690601196734,380.58808273746934
4787,56,2,4,8,14,8,29,22,59,209,460,387.1291562873912,380.72798656975164
4788,56,2,4,8,14,8,29,22,59,209,460,386.9915678882957,380.86557496884717
4789,56,2,4,8,14,8,29,22,59,209,460,386.8564088759136,381.0007339812292
4790,56,2,4,8,14,8,29,22,59,209,460,386.09104182691004,381.76610103023273
4791,56,2,4,8,14,8,29,22,59,209,460,383.52958693451313,384.32755592262976
4792,56,2,4,8,14,8,29,22,59,209,460,381.055426046229,386.8017168109139
4793,56,2,4,8,14,8,29,22,59,209,460,378.66511315202933,389.19202970511344
4794,56,2,4,8,14,8,29,22,59,209,460,376.35533810221443,391.5018047549284
4795,56,2,4,8,14,8,29,22,59,209,460,374.1259740531346,393.7311688040083
4796,56,2,4,8,14,8,29,22,59,209,460,372.17748041717107,395.6796624399717
