Time Unit,Vervet Population,Leopard Population,Hawk Population,Python Population,Predator Population,Deaths due to Leopard,Deaths due to Hawk,Deaths due to Python,Total Predation Deaths,Starvation Deaths,Average Fear Level,Average Hunger Level,Average Energy Level
117,98,2,2,2,6,0,0,0,0,2,211.9678919031163,324.5812473788187,675.4187526211815
118,98,2,2,2,6,0,0,0,0,2,209.84821298408525,322.90673503792436,677.0932649620759
119,98,2,2,2,6,0,0,0,0,2,207.74973085424435,321.27001315093577,678.7299868490644
120,98,2,2,2,6,0,0,0,0,2,212.9959655625423,319.7467049577107,680.2532950422896
121,98,2,2,2,6,0,0,0,0,2,215.1023073611776,318.2612193136805,681.7387806863197
122,98,2,2,2,6,0,0,0,0,2,212.9512842875658,316.6623079409792,683.337692059021
123,98,2,2,2,6,0,0,0,0,2,210.82177144469023,315.0256004887447,684.9743995112552
124,98,2,2,2,6,0,0,0,0,2,208.7135537302433,313.4644826943293,686.5355173056706
125,98,2,2,2,6,0,0,0,0,2,206.6264181929408,311.8277538418898,688.1722461581104
126,98,2,2,2,6,0,0,0,0,2,204.5601540110115,310.1532080409165,689.8467919590835
127,98,2,2,2,6,0,0,0,0,2,202.5145524709013,308.47865933026884,691.521340669731
128,98,2,2,2,6,0,0,0,0,2,203.93178636806215,306.91750211119233,693.0824978888077
129,98,2,2,2,6,0,0,0,0,2,220.00890986223249,305.46978614309205,694.5302138569081
130,98,2,2,2,6,0,0,0,0,2,217.80882076361004,303.9842674979493,696.0157325020506
131,98,2,2,2,6,0,0,0,0,2,215.6307325559741,302.53653634404174,697.4634636559581
132,98,2,2,2,6,0,0,0,0,2,213.4744252304143,301.0510019274858,698.9489980725143
133,98,2,2,2,6,0,0,0,0,2,211.3396809781102,299.5654637251798,700.4345362748204
134,98,2,2,2,6,0,0,0,0,2,209.22628416832907,298.1177210192861,701.8822789807143
135,98,2,2,2,6,0,0,0,0,2,228.52329104601037,296.707828102271,703.2921718977293
136,98,2,2,2,6,0,0,0,0,2,292.8817658134645,295.63827633241425,704.3617236675855
137,98,2,2,2,6,0,0,0,0,2,290.0741726451257,294.60651748522884,705.3934825147712
138,98,2,2,2,6,0,0,0,0,2,287.1734309186745,293.4991457328475,706.5008542671527
139,98,2,2,2,6,0,0,0,0,2,284.3016966094878,292.3917749566572,707.6082250433434
140,98,2,2,2,6,0,0,0,0,2,281.4586796433929,291.2843899543136,708.7156100456864
141,98,2,2,2,6,0,0,0,0,2,278.644092846959,290.1013952350851,709.8986047649151
142,98,2,2,2,6,0,0,0,0,2,275.85765191848947,288.95618770663106,711.0438122933691
143,98,2,2,2,6,0,0,0,0,2,273.09907539930447,287.8109657382709,712.1890342617287
144,98,2,2,2,6,0,0,0,0,2,280.32276429877334,286.62796570470624,713.3720342952938
145,98,2,2,2,6,0,0,0,0,2,279.0921107882768,285.48276301619626,714.5172369838041
146,98,2,2,2,6,0,0,0,0,2,276.30118968039415,284.2619494861688,715.7380505138314
147,98,2,2,2,6,0,0,0,0,2,273.53817778359013,283.0789239287989,716.9210760712012
148,98,2,2,2,6,0,0,0,0,2,270.8027960057542,281.93369190934106,718.0663080906588
149,98,2,2,2,6,0,0,0,0,2,268.0947680456967,280.7506566549037,719.2493433450963
